OrgID,FisYear,CDFlag,FeedDate,FYEndDate,CG_BD_BF,CG_BD_BS,CG_BD_CP,CG_In_VS,CG_Sh_SR,Ec_Ma_Pe,Ec_Pr_SL,Ec_Re_CL,En_En_ER,En_En_PI,En_En_RR,So_Cu_PR,So_So_Co,So_So_HR,So_Wo_DO,So_Wo_EQ,So_Wo_HS,So_Wo_TD,Score,CScore,ControversiesScore,ResourceUseScore,EmissionsScore,InnovationScore,WorkforceScore,HumanRightsScore,CommunityScore,ProductRespScore,ManagementScore,ShareholdersScore,CSRStrategyScore,Asset4Id,OrgName,BusTRBCId,PrimExchg,StatusFlag,OAId,tick,Cusip,Sedol,Isin
27602,2020,500,24/04/2022,30/06/2020,0.88514,0.873752,0.810243,0.940572,0.376198,0.091616,0.898955,0.519797,0.933616,0.935908,0.946813,0.766731,0.846868,0.542406,0.715096,0.047859,0.410213,0.866752,0.9352430161,0.4799977457,0.0247524752,0.995923913,0.9467532468,0.5322580645,0.9932228916,0.9717261905,0.9676204819,0.9825119237,0.9974724948,0.7560214095,0.9753333333,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2019,500,24/04/2022,30/06/2019,0.854759,0.877558,0.854647,0.842565,0.903182,0.938404,0.920026,0.522151,0.935524,0.936099,0.944482,0.765542,0.869833,0.89526,0.918025,0.156856,0.424755,0.874825,0.929404703,0.5438690182,0.1583333333,0.9942084942,0.923828125,0.5421052632,0.9930555556,0.9775784753,0.9692460317,0.986636971,0.9909148868,0.7540643927,0.9020390071,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2021,510,24/04/2022,,0.899327,0.87985,0.87056,0.940124,0.406675,0.116569,0.882122,0.51108,0.931291,0.934955,0.933326,0.764107,0.847048,0.606929,0.791004,0.037646,0.172347,0.86777,0.9373868677,0.4899198489,0.0424528302,0.9987593052,0.9409638554,0.5307692308,0.9919708029,0.9704301075,0.9642335766,0.982388974,0.9998522022,0.7825894177,0.9719853837,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2018,500,24/04/2022,30/06/2018,0.870066,0.867266,0.698599,0.910806,0.897845,0.921583,0.962619,0.584095,0.954545,0.981173,0.948117,0.81142,0.912969,0.908164,0.845745,0.515572,0.439318,0.885333,0.9312601456,0.4980374802,0.0648148148,0.9922680412,0.9423076923,0.5301204819,0.9917061611,0.976744186,0.9656398104,0.9853723404,0.9918278853,0.7856904603,0.897995283,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2017,500,24/04/2022,30/06/2017,0.85511,0.930668,0.846157,0.941048,0.954646,0.968671,0.961336,0.6072,0.946117,0.984002,0.942929,0.699058,0.590663,0.949145,0.966338,0.853602,0.406765,0.930345,0.9063463629,0.4969231815,0.0875,0.9901960784,0.9206896552,0.5443037975,0.9879032258,0.8576923077,0.8642473118,0.9316770186,0.996045392,0.8089752407,0.9116022099,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2016,500,24/04/2022,30/06/2016,0.90663,0.934298,0.83608,0.932664,0.949976,0.970636,0.956222,0.946789,0.938413,0.979199,0.942934,0.71798,0.792872,0.706518,0.962695,0.811947,0.944234,0.930028,0.912983217,0.5599398844,0.2068965517,0.9891304348,0.9263565891,0.5810810811,0.9722222222,0.9108910891,0.8349673203,0.9776951673,0.9972114972,0.8247533248,0.9041411043,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2014,500,24/04/2022,30/06/2014,0.915848,0.908167,0.790695,0.891737,0.940402,0.965396,0.896589,0.939909,0.93829,0.963949,0.93832,0.558597,0.915722,0.939936,0.952181,0.575152,0.914886,0.890976,0.9232497735,0.5100119835,0.0967741935,0.9848484848,0.9132653061,0.5901639344,0.9851190476,0.9166666667,0.9487951807,0.8776978417,0.9819587629,0.8902061856,0.9277777778,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2013,500,24/04/2022,30/06/2013,0.861059,0.900818,0.874888,0.884501,0.933247,0.935127,0.936714,0.428498,0.941649,0.962522,0.907014,0.613779,0.674627,0.942831,0.951426,0.455044,0.910733,0.889864,0.9234418097,0.4943296005,0.0652173913,0.9845360825,0.8563829787,0.6384615385,0.9575163399,0.9339622642,0.9633333333,0.8770491803,0.9830072091,0.8656024717,0.9215328467,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2015,500,24/04/2022,30/06/2015,0.884655,0.894541,0.848818,0.918045,0.946548,0.961648,0.962955,0.912019,0.928955,0.973136,0.940071,0.975146,0.674665,0.946383,0.95683,0.438274,0.386346,0.898256,0.9281957613,0.8988804894,0.8695652174,0.9876033058,0.952991453,0.5857142857,0.9569672131,0.92,0.9979508197,0.9146919431,0.9855027761,0.8349784084,0.8932119205,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2012,500,24/04/2022,30/06/2012,0.844737,0.863066,0.858885,0.883848,0.912655,0.960403,0.939893,0.937746,0.939265,0.960025,0.933604,0.975793,0.814792,0.947401,0.949508,0.448405,0.912962,0.900625,0.8834868095,0.6462888593,0.4090909091,0.9948979592,0.9734042553,0.6666666667,0.9479166667,0.9591836735,0.9542253521,0.875,0.8288797533,0.8905447071,0.9247706422,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2011,500,24/04/2022,30/06/2011,0.856885,0.902039,0.886011,0.922025,0.981639,0.955995,0.943764,0.501808,0.872896,0.830392,0.897607,0.619995,0.709804,0.832652,0.898533,0.496544,0.78858,0.804221,0.9259264465,0.5462965566,0.1666666667,0.9482758621,0.9942528736,0.7205882353,0.9244604317,0.9210526316,0.9528985507,0.8859649123,0.9842639594,0.8969543147,0.8444656489,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27602,2010,500,24/04/2022,30/06/2010,0.844626,0.908464,0.893211,0.933288,0.736172,0.944811,0.925583,0.483832,0.91204,0.976657,0.945167,0.954234,0.749372,0.796465,0.908334,0.264286,0.821551,0.831875,0.9282982111,0.4862079291,0.0441176471,0.9597701149,0.9578313253,0.7384615385,0.9107142857,0.9482758621,0.975,0.907079646,0.9613065327,0.916080402,0.855,A4_00095,Microsoft Corporation,5720,NASD,1,4295907168,MSFT,59491810,258817,US5949181045
27618,2021,510,24/04/2022,,0.575835,0.330299,0.775946,0.802966,0.972259,0.851017,0.220519,0.950472,0.94114,0.86149,0.947268,0.869488,0.818938,0.887892,0.768342,0.355003,0.947512,0.869989,0.7041927232,0.7041927232,1,0.8942857143,0.7909090909,0.336,0.9107142857,0.9509202454,0.9005102041,0.3306451613,0.5526160213,0.7154892108,0.7116321559,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2020,500,24/04/2022,03/09/2020,0.481322,0.336564,0.67598,0.80458,0.976658,0.847978,0.498707,0.950869,0.944962,0.864058,0.946182,0.881661,0.821243,0.890927,0.780961,0.30465,0.942491,0.868887,0.7094071052,0.7094071052,1,0.8988439306,0.7896341463,0.3414634146,0.8897435897,0.95625,0.9153846154,0.3405405405,0.5799881059,0.6920903955,0.7066666667,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2019,500,24/04/2022,29/08/2019,0.39963,0.448557,0.679491,0.817016,0.924301,0.651877,0.076924,0.262393,0.938407,0.8639,0.943081,0.286218,0.596873,0.89526,0.75616,0.314651,0.945644,0.878322,0.7196146934,0.6514740134,0.5833333333,0.8784722222,0.735915493,0.3558558559,0.9514285714,0.9669117647,0.8714285714,0.3522012579,0.6810647115,0.5643927319,0.6963652482,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2018,500,24/04/2022,30/08/2018,0.350905,0.322824,0.547098,0.774702,0.829583,0.45412,0.876442,0.828277,0.884236,0.963225,0.946665,0.957735,0.866712,0.908164,0.920009,0.788775,0.919396,0.882796,0.6737268858,0.6737268858,0.8214285714,0.856557377,0.6304347826,0.3444444444,0.9685314685,0.9782608696,0.8496503497,0.3686131387,0.4891594396,0.5305203469,0.6851415094,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2017,500,24/04/2022,31/08/2017,0.554323,0.693421,0.702083,0.736534,0.865477,0.635759,0.549065,0.665007,0.742503,0.905701,0.942457,0.942678,0.871978,0.910937,0.768703,0.899615,0.933522,0.867559,0.5721854228,0.5721854228,1,0.8657407407,0.4336734694,0.3481012658,0.7888888889,0.5555555556,0.937037037,0.388,0.4210797799,0.5634456671,0.6988950276,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2016,500,24/04/2022,01/09/2016,0.560833,0.724923,0.896623,0.5853,0.810277,0.503682,0.926095,0.518295,0.809401,0.871252,0.942223,0.928076,0.837822,0.913778,0.705026,0.856193,0.917218,0.856211,0.5881447003,0.5881447003,1,0.8232323232,0.5,0.3289473684,0.7347826087,0.5806451613,0.9086956522,0.3090909091,0.5922350922,0.6261261261,0.5222392638,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2014,500,24/04/2022,28/08/2014,0.552573,0.745255,0.876763,0.112726,0.849969,0.282552,0.320666,0.134118,0.435681,0.758879,0.486063,0.874168,0.2485,0.171322,0.499245,0.23155,0.482706,0.699528,0.3603940903,0.2243146922,0.0882352941,0.1890243902,0.3092105263,0.3581081081,0.2204301075,0,0.8369565217,0.3988764045,0.5262886598,0.9520618557,0,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2013,500,24/04/2022,29/08/2013,0.884413,0.892114,0.855347,0.112091,0.824958,0.292541,0.575399,0.659699,0.353736,0.715114,0.315863,0.861986,0.610297,0.179055,0.477052,0.293901,0.471555,0.693788,0.4187746405,0.4187746405,1,0.10625,0.1959459459,0.3493150685,0.4184782609,0,0.7333333333,0.3953488372,0.9170957775,0.9521112255,0,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2015,500,24/04/2022,03/09/2015,0.505801,0.736999,0.785118,0.630825,0.881941,0.432784,0.374576,0.415533,0.776318,0.829106,0.929068,0.902706,0.826306,0.789779,0.627187,0.872654,0.92289,0.842539,0.4803299934,0.4803299934,1,0.683908046,0.4493670886,0.3493150685,0.6683168317,0.06,0.8861386139,0.3789473684,0.470388649,0.8707587909,0.5182119205,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2012,500,24/04/2022,30/08/2012,0.90173,0.85117,0.829438,0.113365,0.790528,0.248814,0.268895,0.211515,0.372831,0.799884,0.301393,0.854283,0.268031,0.187351,0.455038,0.406435,0.475077,0.658743,0.3324853293,0.1889699374,0.0454545455,0.14375,0.26,0.3428571429,0.4032258065,0,0.7333333333,0.4058823529,0.365364851,0.970709147,0,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2011,500,24/04/2022,01/09/2011,0.739904,0.867965,0.889774,0.118114,0.919192,0.202967,0.432344,0.228626,0.410216,0.57838,0.354027,0.871412,0.395589,0.204823,0.535418,0.531396,0.510412,0.709194,0.3951883471,0.3951883471,0.6666666667,0.1710526316,0.3219178082,0.1461538462,0.5054347826,0,0.7816091954,0.505952381,0.685786802,0.961928934,0,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27618,2010,500,24/04/2022,02/09/2010,0.887758,0.75047,0.644579,0.119479,0.870575,0.369574,0.495626,0.245578,0.414863,0.696127,0.451231,0.885956,0.16921,0.222857,0.598484,0.684558,0.345927,0.757409,0.3725670039,0.3725670039,0.5,0.18,0.3115942029,0.4166666667,0.564516129,0,0.9285714286,0.5238095238,0.2829145729,0.8527638191,0,A4_01353,Micron Technology Inc.,5710,NASD,1,4295903176,MU,59511210,258818,US5951121038
27759,2020,500,24/04/2022,31/12/2020,0.900341,0.554969,0.752292,0.773157,0.480647,0.37919,0.801398,0.779374,0.871255,0.92962,0.945133,0.277412,0.809745,0.890907,0.329174,0.762376,0.732664,0.597419,0.5131585377,0.5131585377,1,0.8365384615,0.65,0.3095238095,0.5073529412,0.3913043478,0.8308823529,0.6083333333,0.3611358906,0.3727326792,0.7066666667,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2019,500,24/04/2022,31/12/2019,0.886647,0.836196,0.705767,0.831623,0.751973,0.304879,0.097766,0.468979,0.920683,0.935244,0.941253,0.300823,0.71446,0.895241,0.356174,0.774051,0.696068,0.644658,0.5842573163,0.5842573163,1,0.858974359,0.6710526316,0.2727272727,0.5288461538,0.5285714286,0.875,0.6222222222,0.5548294549,0.6832961428,0.6963652482,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2021,510,24/04/2022,,0.911163,0.506048,0.777365,0.775077,0.522723,0.350961,0.662481,0.680243,0.8836,0.928604,0.94653,0.268169,0.813087,0.887874,0.311407,0.785085,0.747911,0.580272,0.5123197245,0.5123197245,1,0.8454545455,0.6228070175,0.3181818182,0.4928571429,0.44,0.8285714286,0.6048387097,0.326485368,0.4042270174,0.7116321559,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2018,500,24/04/2022,31/12/2018,0.876782,0.807492,0.836521,0.856359,0.745624,0.887299,0.923802,0.766977,0.899837,0.9505,0.936585,0.60382,0.716404,0.90815,0.422864,0.840312,0.847498,0.571734,0.5702891544,0.5702891544,1,0.7166666667,0.6379310345,0.2321428571,0.5,0.5344827586,0.6744186047,0.5810810811,0.7710140093,0.6676117412,0.5153301887,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2017,500,24/04/2022,31/12/2017,0.898582,0.868463,0.89843,0.899296,0.799233,0.910538,0.939159,0.731613,0.961151,0.981622,0.938145,0.525685,0.760971,0.947401,0.885842,0.959497,0.622409,0.929205,0.6348423942,0.6348423942,1,0.86,0.5681818182,0.2142857143,0.7564102564,0.8125,0.7179487179,0.609375,0.6924002751,0.9245185695,0.5227900552,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2016,500,24/04/2022,31/12/2016,0.897058,0.878311,0.885904,0.943894,0.763294,0.843742,0.963665,0.917793,0.960015,0.974905,0.940716,0.48766,0.94873,0.948801,0.853806,0.963577,0.833034,0.925522,0.6292509256,0.6292509256,1,0.7954545455,0.5833333333,0.25,0.8225806452,0.825,0.6451612903,0.5,0.7196482196,0.6321321321,0.8504601227,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2014,500,24/04/2022,31/12/2014,0.906567,0.871192,0.885957,0.92208,0.693403,0.91252,0.855781,0.673956,0.905823,0.95013,0.923267,0.228827,0.911327,0.939928,0.739711,0.934213,0.785535,0.912528,0.5866932556,0.5866932556,1,0.71875,0.5769230769,0.1785714286,0.625,0.8076923077,0.925,0.0714285714,0.7664948454,0.6871134021,0.862037037,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2013,500,24/04/2022,31/12/2013,0.849411,0.686522,0.846866,0.918428,0.655976,0.607812,0.710101,0.561833,0.944063,0.947473,0.921761,0.361027,0.90215,0.942825,0.722488,0.941444,0.922396,0.909071,0.5541770494,0.5541770494,1,0.84375,0.5769230769,0.0384615385,0.6052631579,0.9583333333,0.9722222222,0.0714285714,0.5381050463,0.692584964,0.8503649635,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2015,500,24/04/2022,31/12/2015,0.897413,0.858951,0.887022,0.935341,0.739209,0.905787,0.479716,0.414191,0.956554,0.965792,0.937825,0.601287,0.586487,0.946376,0.812613,0.959699,0.816058,0.92076,0.6458128864,0.6354064432,0.625,0.8611111111,0.5666666667,0.25,0.82,0.8928571429,0.86,0.2222222222,0.6881554596,0.97254781,0.8493377483,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2012,500,24/04/2022,31/12/2012,0.865462,0.820454,0.878357,0.91737,0.59384,0.699925,0.888788,0.554927,0.938045,0.942424,0.91541,0.293096,0.884123,0.945529,0.709435,0.93802,0.441424,0.902843,0.5118374093,0.5118374093,0.75,0.65625,0.3928571429,0.0384615385,0.6052631579,0.7083333333,0.9117647059,0.0714285714,0.683967112,0.724049332,0.8550458716,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2011,500,24/04/2022,31/12/2011,0.858542,0.83821,0.79349,0.927094,0.801335,0.768205,0.536656,0.836754,0.932381,0.954789,0.927156,0.825174,0.811439,0.961721,0.757227,0.898516,0.818347,0.912788,0.5375253618,0.5375253618,1,0.71875,0.5,0.1071428571,0.6052631579,0.7083333333,0.9117647059,0.3333333333,0.5852791878,0.5365482234,0.8826335878,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27759,2010,500,24/04/2022,31/12/2010,0.871665,0.859317,0.861258,0.937236,0.641972,0.482239,0.727355,0.484633,0.942691,0.971095,0.933617,0.847356,0.708947,0.973633,0.78804,0.490192,0.908731,0.923172,0.514538172,0.514538172,0.625,0.71875,0.59375,0.125,0.6388888889,0.4,0.9722222222,0.4666666667,0.4286432161,0.6899497487,0.892,A4_02013,Mohawk Industries Inc.,5320,NYSE,1,4295904551,MHK,60819010,259869,US6081901042
27965,2021,510,24/04/2022,,0.641474,0.508464,0.824508,0.940124,0.352981,0.347548,0.916335,0.259305,0.897496,0.930457,0.911576,0.141665,0.875964,0.887892,0.863543,0.252774,0.94008,0.781436,0.8505650165,0.5419491749,0.2333333333,0.9513358779,0.856779661,0.8011049724,0.9269005848,0.8813333333,0.9877192982,0.7360939431,0.7548034289,0.7858409696,0.9719853837,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2020,500,24/04/2022,31/12/2020,0.572143,0.354078,0.648717,0.939367,0.343088,0.353336,0.91292,0.267594,0.901139,0.930805,0.909658,0.143102,0.875446,0.890927,0.862757,0.487337,0.936796,0.786927,0.8168735622,0.4748084625,0.1327433628,0.9511952191,0.849907919,0.7974504249,0.9312573443,0.8763888889,0.9864864865,0.7450248756,0.6186440678,0.7628605412,0.9753333333,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2019,500,24/04/2022,31/12/2019,0.432023,0.330162,0.762408,0.940399,0.312957,0.288825,0.902506,0.245617,0.908375,0.931243,0.941033,0.780429,0.889294,0.89526,0.875811,0.051024,0.929213,0.809089,0.8121325955,0.4596377263,0.1071428571,0.9965277778,0.8551198257,0.8354231975,0.9091463415,0.872611465,0.981097561,0.7620915033,0.6029646159,0.746732547,0.9561170213,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2018,500,24/04/2022,31/12/2018,0.3459,0.321856,0.508666,0.94855,0.299702,0.83512,0.965128,0.414953,0.9349,0.980856,0.936569,0.389686,0.832837,0.908164,0.945948,0.593767,0.926134,0.81542,0.7545948106,0.4297665411,0.1049382716,0.998603352,0.852303523,0.8402255639,0.8417890521,0.8745173745,0.976635514,0.774408284,0.4047698466,0.7733488993,0.9534198113,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2017,500,24/04/2022,31/12/2017,0.522752,0.707172,0.738766,0.949478,0.35299,0.912183,0.71956,0.50837,0.871495,0.981814,0.93732,0.851432,0.783722,0.913593,0.955295,0.904442,0.925096,0.922888,0.7390905994,0.4243398203,0.1095890411,0.9983221477,0.832247557,0.8599137931,0.9226878613,0.917989418,0.9761560694,0.7796052632,0.2952200825,0.6937757909,0.8494475138,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2016,500,24/04/2022,31/12/2016,0.49453,0.693131,0.752669,0.946183,0.32054,0.849919,0.894652,0.486805,0.856063,0.976519,0.925453,0.393408,0.76159,0.523284,0.938435,0.863187,0.927451,0.922611,0.698024794,0.3877447914,0.0774647887,0.9642857143,0.8108614232,0.8762135922,0.8445825933,0.2993421053,0.9902309059,0.7666666667,0.4197769198,0.6587301587,0.9570552147,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2014,500,24/04/2022,31/12/2014,0.56577,0.757046,0.787873,0.921575,0.233222,0.753803,0.340269,0.434445,0.768003,0.960234,0.893323,0.252263,0.730007,0.171322,0.762679,0.872379,0.893979,0.820392,0.5888233919,0.304411696,0.02,0.9449339207,0.8215859031,0.8920454545,0.6893939394,0.3114754098,0.9953846154,0.6356877323,0.168556701,0.5737113402,0.862037037,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2013,500,24/04/2022,31/12/2013,0.882454,0.84728,0.563433,0.919552,0.256585,0.403716,0.392746,0.422561,0.73317,0.959096,0.89762,0.243604,0.689194,0.179055,0.68905,0.490431,0.888911,0.771655,0.683363005,0.3447679222,0.0061728395,0.943438914,0.7455752212,0.8720930233,0.697492163,0,0.9761904762,0.5892857143,0.7245108136,0.5762100927,0.8503649635,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2015,500,24/04/2022,31/12/2015,0.538329,0.802993,0.793377,0.93361,0.287935,0.78939,0.620404,0.649229,0.833136,0.969893,0.901972,0.814038,0.734643,0.518649,0.931097,0.654202,0.907276,0.857824,0.6848866464,0.3750520189,0.0652173913,0.9451219512,0.8165322581,0.890052356,0.7110849057,0.3421052632,0.9893867925,0.7056338028,0.4901295497,0.6745835904,0.8493377483,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2012,500,24/04/2022,31/12/2012,0.883718,0.680502,0.49014,0.917988,0.192802,0.539268,0.80166,0.483339,0.843714,0.955935,0.890067,0.267879,0.782243,0.187351,0.917273,0.478743,0.890195,0.89065,0.6762010667,0.3494641697,0.0227272727,0.9454976303,0.7316513761,0.8592814371,0.8112903226,0,0.9692556634,0.5743801653,0.7147995889,0.253340185,0.8550458716,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2011,500,24/04/2022,31/12/2011,0.831432,0.904015,0.709229,0.929221,0.208988,0.335612,0.575917,0.722661,0.846774,0.963782,0.91218,0.252005,0.663232,0.39614,0.955582,0.466496,0.905446,0.905562,0.6813702316,0.3442565444,0.0071428571,0.9375,0.720657277,0.8717105263,0.8262987013,0,0.9787581699,0.5564853556,0.7050761421,0.2949238579,0.8826335878,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27965,2010,500,24/04/2022,31/12/2010,0.848777,0.882657,0.711231,0.880948,0.27571,0.462497,0.368017,0.267853,0.570672,0.872563,0.750837,0.281201,0.669174,0.477924,0.882325,0.780678,0.596512,0.657291,0.7490002219,0.3784683649,0.0079365079,0.7868421053,0.6231527094,0.90625,0.7006688963,0.2042253521,0.9815436242,0.6013513514,0.8778894472,0.7351758794,0.827,A4_00258,Bank of America Corp,5510,NYSE,1,8589934339,BAC,06050510,229567,US0605051046
27974,2021,510,24/04/2022,,0.898694,0.914938,0.914664,0.102123,0.86686,0.218838,0.078961,0.339927,0.289354,0.163122,0.236038,0.243405,0.134125,0.099673,0.311407,0.271114,0.801328,0.848696,0.345304256,0.345304256,1,0.1483050847,0.2261904762,0,0.397810219,0,0.4817518248,0.1706349206,0.9880283772,0.8792491871,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2020,500,24/04/2022,31/12/2020,0.882677,0.913428,0.911597,0.106959,0.79899,0.224303,0.554103,0.40102,0.344218,0.16681,0.288519,0.254549,0.138488,0.107734,0.329174,0.205235,0.831654,0.848791,0.3340395788,0.3340395788,1,0.1504424779,0.2620967742,0,0.3933823529,0,0.4852941176,0.1774193548,0.9689265537,0.6462979483,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2019,500,24/04/2022,31/12/2019,0.864729,0.91092,0.835659,0.117229,0.900367,0.145807,0.069058,0.275957,0.110022,0.161334,0.087247,0.276701,0.139549,0.120979,0.356174,0.20555,0.08282,0.862487,0.2542327618,0.2542327618,1,0,0,0,0.2899159664,0,0.4327731092,0.1772727273,0.7588460312,0.8374242907,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2018,500,24/04/2022,31/12/2018,0.831307,0.905278,0.370272,0.128886,0.893527,0.558213,0.863256,0.503006,0.119561,0.188929,0.09369,0.554055,0.305646,0.136481,0.2295,0.632404,0.09322,0.886842,0.2773337125,0.2773337125,1,0,0,0,0.4158878505,0,0.4158878505,0.1868686869,0.8270513676,0.837891928,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2017,500,24/04/2022,31/12/2017,0.927063,0.9471,0.906405,0.144303,0.899233,0.651417,0.741176,0.330943,0.139644,0.178576,0.11119,0.545488,0.189338,0.16353,0.137228,0.817641,0.112172,0.816979,0.2987472888,0.2987472888,1,0,0,0,0.3563829787,0,0.3882978723,0.2048192771,0.9871045392,0.8435350757,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2016,500,24/04/2022,31/12/2016,0.879625,0.939622,0.899084,0.136965,0.946971,0.615223,0.881132,0.277496,0.133163,0.171819,0.10178,0.50761,0.151638,0.169446,0.125166,0.792925,0.112694,0.796246,0.28250313,0.28250313,1,0,0,0,0.4120879121,0,0.3791208791,0.21875,0.8500643501,0.8762333762,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2014,500,24/04/2022,31/12/2014,0.898505,0.917233,0.775099,0.096976,0.853997,0.564918,0.38938,0.204926,0.096887,0.14545,0.072583,0.423245,0.062432,0.171256,0.093449,0.447439,0.096679,0.69382,0.1708569482,0.1708569482,1,0,0,0,0.19,0,0.27,0.2380952381,0.3798969072,0.8417525773,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
27974,2013,500,24/04/2022,31/12/2013,0.830977,0.804878,0.680172,0.096058,0.736682,0.18686,0.566828,0.141602,0.096609,0.140116,0.073337,0.38941,0.053714,0.17898,0.093374,0.476089,0.095874,0.688153,0.1524596554,0.1524596554,1,0,0,0,0.2142857143,0,0.2959183673,0.243902439,0.2703398558,0.7538619979,0,A4_02014,NVR Inc.,5320,NYSE,1,4295904572,NVR,62944T10,263778,US62944T1051
